id,filename,angle
0,img_0000.jpg,294.9150695800781
1,img_0001.jpg,89.83936309814453
2,img_0002.jpg,167.81796264648438
3,img_0003.jpg,309.5931091308594
4,img_0004.jpg,309.40673828125
5,img_0005.jpg,345.1698913574219
6,img_0006.jpeg,317.46893310546875
7,img_0007.jpeg,320.4667358398437
8,img_0008.jpeg,49.05212020874024
9,img_0009.png,292.276123046875
10,img_0010.png,275.5455322265625
11,img_0011.png,224.01129150390625
12,img_0012.jpeg,71.02336120605469
13,img_0013.jpeg,120.56736755371094
14,img_0014.jpeg,288.9322509765625
15,img_0015.jpg,223.7435607910156
16,img_0016.jpg,45.842315673828125
17,img_0017.jpg,83.15745544433594
18,img_0018.jpeg,307.511474609375
19,img_0019.jpeg,88.94805145263672
20,img_0020.jpeg,313.7384948730469
21,img_0021.jpg,9.015104293823242
22,img_0022.jpg,190.6260681152344
23,img_0023.jpg,175.9513702392578
24,img_0024.jpeg,281.48126220703125
25,img_0025.jpeg,107.29574584960938
26,img_0026.jpeg,263.5446472167969
27,img_0027.jpg,315.35467529296875
28,img_0028.jpg,285.10028076171875
29,img_0029.jpg,109.03965759277344
30,img_0030.jpg,4.5350661277771
31,img_0031.jpg,202.0691375732422
32,img_0032.jpg,111.08580017089844
33,img_0033.jpg,322.5072326660156
34,img_0034.jpg,230.67855834960935
35,img_0035.jpg,219.57159423828125
36,img_0036.jpg,298.4839172363281
37,img_0037.jpg,59.92088317871094
38,img_0038.jpg,23.17902565002441
39,img_0039.jpeg,96.36234283447266
40,img_0040.jpeg,256.4059143066406
41,img_0041.jpeg,268.1606750488281
42,img_0042.jpg,88.53418731689453
43,img_0043.jpg,75.61957550048828
44,img_0044.jpg,26.381027221679688
45,img_0045.jpeg,334.63787841796875
46,img_0046.jpeg,318.4725952148437
47,img_0047.jpeg,77.64051818847656
48,img_0048.jpg,330.6702880859375
49,img_0049.jpg,292.2690734863281
50,img_0050.jpg,28.54170608520508
51,img_0051.jpeg,313.49029541015625
52,img_0052.jpeg,313.9604797363281
53,img_0053.jpeg,226.70726013183597
54,img_0054.jpg,107.88282775878906
55,img_0055.jpg,57.700828552246094
56,img_0056.jpg,106.98397064208984
57,img_0057.jpg,178.516357421875
58,img_0058.jpg,314.84002685546875
59,img_0059.jpg,282.83935546875
60,img_0060.JPEG,139.3876495361328
61,img_0061.JPEG,323.12066650390625
62,img_0062.JPEG,130.2426300048828
63,img_0063.png,60.58772277832031
64,img_0064.png,87.90576934814453
65,img_0065.png,121.73650360107422
66,img_0066.png,88.90886688232422
67,img_0067.png,87.24183654785156
68,img_0068.png,257.5555419921875
69,img_0069.jpg,22.1877555847168
70,img_0070.jpg,288.82470703125
71,img_0071.jpg,114.61382293701172
72,img_0072.jpg,280.8320617675781
73,img_0073.jpg,335.6098022460937
74,img_0074.jpg,62.71906280517578
75,img_0075.jpeg,309.0237731933594
76,img_0076.jpeg,308.27593994140625
77,img_0077.jpeg,221.6070556640625
78,img_0078.jpg,217.0692901611328
79,img_0079.jpg,337.01226806640625
80,img_0080.jpg,89.8961181640625
81,img_0081.jpg,10.705154418945312
82,img_0082.jpg,94.75215911865234
83,img_0083.jpg,128.37660217285156
84,img_0084.jpg,54.68524169921875
85,img_0085.jpg,91.40680694580078
86,img_0086.jpg,354.4502258300781
87,img_0087.jpeg,46.136417388916016
88,img_0088.jpeg,355.1718444824219
89,img_0089.jpeg,130.24085998535156
90,img_0090.png,57.77604293823242
91,img_0091.png,301.0967102050781
92,img_0092.png,1.1563966274261477
93,img_0093.jpg,130.1563262939453
94,img_0094.jpg,166.89544677734375
95,img_0095.jpg,236.21725463867188
96,img_0096.jpg,153.19847106933594
97,img_0097.jpg,32.774505615234375
98,img_0098.jpg,53.06465530395508
99,img_0099.jpg,94.74755096435548
100,img_0100.jpg,303.2998046875
101,img_0101.jpg,349.1828918457031
102,img_0102.jpeg,132.0102081298828
103,img_0103.jpeg,165.58966064453125
104,img_0104.jpeg,99.59162139892578
105,img_0105.jpeg,32.18344497680664
106,img_0106.jpeg,106.18115997314452
107,img_0107.jpeg,265.7510986328125
108,img_0108.jpg,315.5404663085937
109,img_0109.jpg,119.13630676269533
110,img_0110.jpg,142.80340576171875
111,img_0111.jpg,284.879638671875
112,img_0112.jpg,303.8188781738281
113,img_0113.jpg,203.5258636474609
114,img_0114.png,128.26947021484375
115,img_0115.png,260.09283447265625
116,img_0116.png,65.44722747802734
117,img_0117.jpg,157.5513916015625
118,img_0118.jpg,303.1003723144531
119,img_0119.jpg,61.48991012573242
120,img_0120.jpeg,22.698070526123047
121,img_0121.jpeg,241.9936370849609
122,img_0122.jpeg,213.5540771484375
123,img_0123.jpeg,155.9835968017578
124,img_0124.jpeg,198.05416870117188
125,img_0125.jpeg,127.97789001464844
126,img_0126.jpg,155.13204956054688
127,img_0127.jpg,26.98253059387207
128,img_0128.jpg,191.81675720214844
129,img_0129.jpeg,302.7901611328125
130,img_0130.jpeg,324.90692138671875
131,img_0131.jpeg,130.7891387939453
132,img_0132.jpg,274.78692626953125
133,img_0133.jpg,62.09813690185547
134,img_0134.jpg,248.46974182128903
135,img_0135.jpg,224.5886383056641
136,img_0136.jpg,329.3517150878906
137,img_0137.jpg,17.629117965698242
138,img_0138.jpg,218.4384002685547
139,img_0139.jpg,318.3215026855469
140,img_0140.jpg,301.6256103515625
141,img_0141.jpg,308.6767578125
142,img_0142.jpg,100.18558502197266
143,img_0143.jpg,344.39117431640625
144,img_0144.jpg,161.49697875976562
145,img_0145.jpg,308.76513671875
146,img_0146.jpg,138.79905700683594
147,img_0147.jpg,104.8706512451172
148,img_0148.jpg,101.74397277832033
149,img_0149.jpg,62.02928161621094
150,img_0150.jpg,104.0258331298828
151,img_0151.jpg,12.086894989013672
152,img_0152.jpg,128.6367950439453
153,img_0153.jpg,78.6745376586914
154,img_0154.jpg,238.8567657470703
155,img_0155.jpg,133.9872283935547
156,img_0156.jpg,210.67286682128903
157,img_0157.jpg,261.5976867675781
158,img_0158.jpg,239.79180908203125
159,img_0159.jpg,306.88427734375
160,img_0160.jpg,14.846537590026855
161,img_0161.jpg,191.07749938964844
162,img_0162.jpg,96.54906463623048
163,img_0163.jpg,155.82928466796875
164,img_0164.jpg,311.4457702636719
165,img_0165.jpg,219.69857788085935
166,img_0166.jpg,348.935546875
167,img_0167.jpg,343.8520812988281
168,img_0168.png,268.50567626953125
169,img_0169.png,333.9085998535156
170,img_0170.png,287.06744384765625
171,img_0171.jpg,279.4804992675781
172,img_0172.jpg,73.24432373046875
173,img_0173.jpg,221.8748779296875
174,img_0174.jpg,0.8295002579689026
175,img_0175.jpg,335.783447265625
176,img_0176.jpg,150.4684295654297
177,img_0177.jpg,116.3837661743164
178,img_0178.jpg,39.42721939086914
179,img_0179.jpg,177.12222290039062
180,img_0180.jpeg,95.67302703857422
181,img_0181.jpeg,310.0919189453125
182,img_0182.jpeg,316.1268615722656
183,img_0183.jpg,7.337470531463623
184,img_0184.jpg,16.455297470092773
185,img_0185.jpg,44.970359802246094
186,img_0186.jpeg,284.64947509765625
187,img_0187.jpeg,217.59405517578125
188,img_0188.jpeg,265.0635070800781
189,img_0189.jpg,226.73214721679688
190,img_0190.jpg,13.590010643005373
191,img_0191.jpg,205.14720153808597
192,img_0192.jpg,86.09237670898438
193,img_0193.jpg,239.67214965820312
194,img_0194.jpg,134.35025024414062
195,img_0195.jpeg,325.6919860839844
196,img_0196.jpeg,65.38075256347656
197,img_0197.jpeg,162.9898681640625
198,img_0198.jpg,189.82769775390625
199,img_0199.jpg,289.3474426269531
200,img_0200.jpg,8.228625297546387
201,img_0201.jpg,48.389305114746094
202,img_0202.jpg,192.5229949951172
203,img_0203.jpg,93.7559814453125
204,img_0204.jpg,102.75119018554688
205,img_0205.jpg,303.5414123535156
206,img_0206.jpg,235.63938903808597
207,img_0207.jpeg,63.55677795410156
208,img_0208.jpeg,81.34217834472656
209,img_0209.jpeg,90.5084228515625
210,img_0210.jpg,140.63134765625
211,img_0211.jpg,119.39798736572266
212,img_0212.jpg,356.4447937011719
213,img_0213.jpg,64.55364227294922
214,img_0214.jpg,236.34780883789065
215,img_0215.jpg,183.79318237304688
216,img_0216.jpg,114.748046875
217,img_0217.jpg,74.32930755615234
218,img_0218.jpg,170.91380310058594
219,img_0219.jpeg,306.507080078125
220,img_0220.jpeg,311.3063659667969
221,img_0221.jpeg,335.7186584472656
222,img_0222.jpg,342.54803466796875
223,img_0223.jpg,87.11053466796875
224,img_0224.jpg,295.372314453125
225,img_0225.jpg,12.663247108459473
226,img_0226.jpg,130.3798828125
227,img_0227.jpg,206.8242950439453
228,img_0228.jpg,278.7214050292969
229,img_0229.jpg,56.029205322265625
230,img_0230.jpg,213.68695068359372
231,img_0231.jpg,321.3604736328125
232,img_0232.jpg,132.12620544433594
233,img_0233.jpg,1.4374027252197266
234,img_0234.jpg,152.56349182128906
235,img_0235.jpg,350.3566589355469
236,img_0236.jpg,56.571807861328125
237,img_0237.jpeg,163.32571411132812
238,img_0238.jpeg,188.9309844970703
239,img_0239.jpeg,128.64389038085938
240,img_0240.jpg,48.01082992553711
241,img_0241.jpg,46.86991500854492
242,img_0242.jpg,62.161651611328125
243,img_0243.png,120.5576400756836
244,img_0244.png,300.3797302246094
245,img_0245.png,131.417724609375
246,img_0246.png,72.9423599243164
247,img_0247.png,267.48907470703125
248,img_0248.png,186.78770446777344
249,img_0249.jpg,257.7936706542969
250,img_0250.jpg,290.3301696777344
251,img_0251.jpg,137.93141174316406
252,img_0252.jpg,311.7174072265625
253,img_0253.jpg,328.8878479003906
254,img_0254.jpg,112.4933853149414
255,img_0255.jpeg,11.203372955322266
256,img_0256.jpeg,95.17037963867188
257,img_0257.jpeg,214.1176605224609
258,img_0258.jpg,53.02010726928711
259,img_0259.jpg,34.93008804321289
260,img_0260.jpg,48.40260314941406
261,img_0261.jpeg,235.55172729492188
262,img_0262.jpeg,271.9990234375
263,img_0263.jpeg,246.18463134765625
264,img_0264.png,346.8416442871094
265,img_0265.png,282.12701416015625
266,img_0266.png,97.93693542480467
267,img_0267.jpg,105.53138732910156
268,img_0268.jpg,337.2986755371094
269,img_0269.jpg,356.29656982421875
270,img_0270.jpg,281.8153991699219
271,img_0271.jpg,34.689552307128906
272,img_0272.jpg,197.8584442138672
273,img_0273.jpeg,179.43873596191406
274,img_0274.jpeg,279.9212646484375
275,img_0275.jpeg,101.48236083984376
276,img_0276.jpg,238.1215362548828
277,img_0277.jpg,210.8220367431641
278,img_0278.jpg,85.00465393066406
279,img_0279.jpeg,116.53385162353516
280,img_0280.jpeg,326.9874267578125
281,img_0281.jpg,179.07061767578125
282,img_0282.jpg,176.71633911132812
283,img_0283.jpg,59.77677917480469
284,img_0284.jpg,205.05776977539065
